INVOICES
100
M|開立|UR86291178|20170502|97161136|北視有線電視股份有限公司|北視會員|0200002247485|1695
D|UR86291178|1695|基本台訊號費
D|UR86291178|1695|基本台訊號費
M|開立|UR86291179|20170502|97161136|北視有線電視股份有限公司|北視會員|0200002247485|1695
D|UR86291179|1695|基本台訊號費
D|UR86291179|1695|基本台訊號費
